from,to,kind,evidence,confidence
apps/web/src/app/app/projects/components/project-budget-view.tsx,route:/api/projects/businesses/:param/projects/:param/budget,http-call-unresolved,/api/projects/businesses/:param/projects/:param/budget,medium
apps/web/src/app/app/projects/components/project-detail-tabs/calendar-tab.tsx,react,imports-external,react,high
apps/web/src/app/app/projects/components/project-detail-tabs/calendar-tab.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/projects/components/project-detail-tabs/calendar-tab.tsx,@/lib/client,imports-external,@/lib/client,high
apps/web/src/app/app/projects/components/project-detail-tabs/calendar-tab.tsx,apps/web/src/app/app/projects/components/project-constants.ts,imports,../project-constants,high
apps/web/src/app/app/projects/components/project-detail-tabs/calendar-tab.tsx,@/lib/workspace,imports-external,@/lib/workspace,high
apps/web/src/app/app/projects/components/project-detail-tabs/client-tab.tsx,react,imports-external,react,high
apps/web/src/app/app/projects/components/project-detail-tabs/client-tab.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/projects/components/project-detail-tabs/client-tab.tsx,@/lib/client,imports-external,@/lib/client,high
apps/web/src/app/app/projects/components/project-detail-tabs/client-tab.tsx,@/lib/workspace,imports-external,@/lib/workspace,high
apps/web/src/app/app/projects/components/project-detail-tabs/deliverables-tab.tsx,react,imports-external,react,high
apps/web/src/app/app/projects/components/project-detail-tabs/deliverables-tab.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/projects/components/project-detail-tabs/flows-tab.tsx,react,imports-external,react,high
apps/web/src/app/app/projects/components/project-detail-tabs/flows-tab.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/projects/components/project-detail-tabs/flows-tab.tsx,@/lib/client,imports-external,@/lib/client,high
apps/web/src/app/app/projects/components/project-detail-tabs/flows-tab.tsx,@/lib/workspace,imports-external,@/lib/workspace,high
apps/web/src/app/app/projects/components/project-detail-tabs/milestones-tab.tsx,react,imports-external,react,high
apps/web/src/app/app/projects/components/project-detail-tabs/milestones-tab.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/projects/components/project-detail-tabs/milestones-tab.tsx,apps/web/src/app/app/projects/components/project-constants.ts,imports,../project-constants,high
apps/web/src/app/app/projects/components/project-detail-tabs/notes-tab.tsx,react,imports-external,react,high
apps/web/src/app/app/projects/components/project-detail-tabs/notes-tab.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/projects/components/project-detail-tabs/overview-tab.tsx,next/link,imports-external,next/link,high
apps/web/src/app/app/projects/components/project-detail-tabs/overview-tab.tsx,react,imports-external,react,high
apps/web/src/app/app/projects/components/project-detail-tabs/overview-tab.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/projects/components/project-detail-tabs/overview-tab.tsx,@/lib/client,imports-external,@/lib/client,high
apps/web/src/app/app/projects/components/project-detail-tabs/overview-tab.tsx,@/lib/workspace,imports-external,@/lib/workspace,high
apps/web/src/app/app/projects/components/project-detail-tabs/overview-tab.tsx,apps/web/src/app/app/projects/components/project-constants.ts,imports,../project-constants,high
apps/web/src/app/app/projects/components/project-detail-tabs/overview-tab.tsx,apps/web/src/app/app/projects/components/project-detail-tabs/milestones-tab.tsx,imports,./milestones-tab,high
apps/web/src/app/app/projects/components/project-detail-tabs/overview-tab.tsx,apps/web/src/app/app/projects/components/project-detail-tabs/deliverables-tab.tsx,imports,./deliverables-tab,high
apps/web/src/app/app/projects/components/project-detail-tabs/revenue-tab.tsx,next/link,imports-external,next/link,high
apps/web/src/app/app/projects/components/project-detail-tabs/revenue-tab.tsx,react,imports-external,react,high
apps/web/src/app/app/projects/components/project-detail-tabs/revenue-tab.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/projects/components/project-detail-tabs/revenue-tab.tsx,@/lib/client,imports-external,@/lib/client,high
apps/web/src/app/app/projects/components/project-detail-tabs/tasks-tab.tsx,react,imports-external,react,high
apps/web/src/app/app/projects/components/project-detail-tabs/tasks-tab.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/projects/components/project-detail-tabs/tasks-tab.tsx,@/lib/client,imports-external,@/lib/client,high
apps/web/src/app/app/projects/components/project-detail-tabs/tasks-tab.tsx,apps/web/src/app/app/projects/components/project-constants.ts,imports,../project-constants,high
apps/web/src/app/app/projects/components/project-detail-tabs/timeline-tab.tsx,react,imports-external,react,high
apps/web/src/app/app/projects/components/project-detail-tabs/timeline-tab.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/projects/components/project-detail-tabs/timeline-tab.tsx,@/lib/client,imports-external,@/lib/client,high
apps/web/src/app/app/projects/components/project-detail-tabs/timeline-tab.tsx,apps/web/src/app/app/projects/components/project-constants.ts,imports,../project-constants,high
apps/web/src/app/app/projects/components/project-detail-tabs/timeline-tab.tsx,apps/web/src/app/app/projects/components/project-detail-tabs/milestones-tab.tsx,imports,./milestones-tab,high
apps/web/src/app/app/projects/components/project-detail.tsx,react,imports-external,react,high
apps/web/src/app/app/projects/components/project-detail.tsx,next/navigation,imports-external,next/navigation,high
apps/web/src/app/app/projects/components/project-detail.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/projects/components/project-detail.tsx,@/lib/client,imports-external,@/lib/client,high
apps/web/src/app/app/projects/components/project-detail.tsx,sonner,imports-external,sonner,high
apps/web/src/app/app/projects/components/project-detail.tsx,@/components/ui/tab-nav,imports-external,@/components/ui/tab-nav,high
apps/web/src/app/app/projects/components/project-detail.tsx,@/components/ui/task-continuity-header,imports-external,@/components/ui/task-continuity-header,high
apps/web/src/app/app/projects/components/project-detail.tsx,@/lib/navigation-context,imports-external,@/lib/navigation-context,high
apps/web/src/app/app/projects/components/project-detail.tsx,apps/web/src/app/app/projects/components/project-constants.ts,imports,./project-constants,high
apps/web/src/app/app/projects/components/project-detail.tsx,apps/web/src/app/app/projects/components/project-detail-tabs/overview-tab.tsx,imports,./project-detail-tabs/overview-tab,high
apps/web/src/app/app/projects/components/project-detail.tsx,apps/web/src/app/app/projects/components/project-detail-tabs/tasks-tab.tsx,imports,./project-detail-tabs/tasks-tab,high
apps/web/src/app/app/projects/components/project-detail.tsx,apps/web/src/app/app/projects/components/project-detail-tabs/milestones-tab.tsx,imports,./project-detail-tabs/milestones-tab,high
apps/web/src/app/app/projects/components/project-detail.tsx,apps/web/src/app/app/projects/components/project-detail-tabs/timeline-tab.tsx,imports,./project-detail-tabs/timeline-tab,high
apps/web/src/app/app/projects/components/project-detail.tsx,apps/web/src/app/app/projects/components/project-detail-tabs/notes-tab.tsx,imports,./project-detail-tabs/notes-tab,high
apps/web/src/app/app/projects/components/project-detail.tsx,apps/web/src/app/app/projects/components/project-detail-tabs/client-tab.tsx,imports,./project-detail-tabs/client-tab,high
apps/web/src/app/app/projects/components/project-detail.tsx,apps/web/src/app/app/projects/components/project-detail-tabs/revenue-tab.tsx,imports,./project-detail-tabs/revenue-tab,high
apps/web/src/app/app/projects/components/project-detail.tsx,apps/web/src/app/app/projects/components/project-detail-tabs/calendar-tab.tsx,imports,./project-detail-tabs/calendar-tab,high
apps/web/src/app/app/projects/components/project-detail.tsx,apps/web/src/app/app/projects/components/project-detail-tabs/flows-tab.tsx,imports,./project-detail-tabs/flows-tab,high
apps/web/src/app/app/projects/components/project-detail.tsx,apps/web/src/app/app/projects/components/project-detail-tabs/deliverables-tab.tsx,imports,./project-detail-tabs/deliverables-tab,high
apps/web/src/app/app/projects/components/project-detail.tsx,@/components/ai/cross-module-links,imports-external,@/components/ai/cross-module-links,high
apps/web/src/app/app/projects/components/project-execution-strip.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/projects/components/project-execution-strip.tsx,@/lib/client,imports-external,@/lib/client,high
apps/web/src/app/app/projects/components/project-execution-strip.tsx,apps/web/src/app/app/projects/components/project-constants.ts,imports,./project-constants,high
apps/web/src/app/app/projects/components/project-intelligence-panel.tsx,react,imports-external,react,high
apps/web/src/app/app/projects/components/project-intelligence-panel.tsx,framer-motion,imports-external,framer-motion,high
apps/web/src/app/app/projects/components/project-intelligence-panel.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/projects/components/project-list-view.tsx,react,imports-external,react,high
apps/web/src/app/app/projects/components/project-list-view.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/projects/components/project-list-view.tsx,@/lib/client,imports-external,@/lib/client,high
apps/web/src/app/app/projects/components/project-list-view.tsx,@/lib/workspace,imports-external,@/lib/workspace,high
apps/web/src/app/app/projects/components/project-list-view.tsx,apps/web/src/app/app/projects/components/project-constants.ts,imports,./project-constants,high
apps/web/src/app/app/projects/components/task-kanban.tsx,react,imports-external,react,high
apps/web/src/app/app/projects/components/task-kanban.tsx,@dnd-kit/core,imports-external,@dnd-kit/core,high
apps/web/src/app/app/projects/components/task-kanban.tsx,@dnd-kit/sortable,imports-external,@dnd-kit/sortable,high
apps/web/src/app/app/projects/components/task-kanban.tsx,@dnd-kit/utilities,imports-external,@dnd-kit/utilities,high
apps/web/src/app/app/projects/components/task-kanban.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/projects/components/task-list.tsx,react,imports-external,react,high
apps/web/src/app/app/projects/components/task-list.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/projects/components/task-list.tsx,@/lib/client,imports-external,@/lib/client,high
apps/web/src/app/app/projects/components/template-manager.tsx,react,imports-external,react,high
apps/web/src/app/app/projects/components/template-manager.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/projects/components/template-manager.tsx,@/lib/client,imports-external,@/lib/client,high
apps/web/src/app/app/projects/components/template-manager.tsx,sonner,imports-external,sonner,high
apps/web/src/app/app/projects/components/workflow-config.tsx,react,imports-external,react,high
apps/web/src/app/app/projects/components/workflow-config.tsx,framer-motion,imports-external,framer-motion,high
apps/web/src/app/app/projects/components/workflow-config.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/projects/components/workflow-config.tsx,@/lib/client,imports-external,@/lib/client,high
apps/web/src/app/app/projects/components/workflow-config.tsx,apps/web/src/app/app/projects/components/explainer-button.tsx,imports,./explainer-button,high
apps/web/src/app/app/projects/error.tsx,@/components/ui/module-error-boundary,imports-external,@/components/ui/module-error-boundary,high
apps/web/src/app/app/projects/hooks/use-project-plans.ts,react,imports-external,react,high
apps/web/src/app/app/projects/hooks/use-project-plans.ts,@/lib/project-plans-api,imports-external,@/lib/project-plans-api,high
apps/web/src/app/app/projects/hooks/use-projects-ai-hub.ts,react,imports-external,react,high
apps/web/src/app/app/projects/hooks/use-projects-ai-hub.ts,@/hooks/use-module-ai,imports-external,@/hooks/use-module-ai,high
apps/web/src/app/app/projects/loading.tsx,@/components/ui/page-skeleton,imports-external,@/components/ui/page-skeleton,high
apps/web/src/app/app/projects/page.tsx,react,imports-external,react,high
apps/web/src/app/app/projects/page.tsx,framer-motion,imports-external,framer-motion,high
apps/web/src/app/app/projects/page.tsx,@/lib/resume-task-registry,imports-external,@/lib/resume-task-registry,high
apps/web/src/app/app/projects/page.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/projects/page.tsx,@/lib/workspace,imports-external,@/lib/workspace,high
apps/web/src/app/app/projects/page.tsx,next/navigation,imports-external,next/navigation,high
apps/web/src/app/app/projects/page.tsx,@/components/keyflow/notes-trigger,imports-external,@/components/keyflow/notes-trigger,high
apps/web/src/app/app/projects/page.tsx,@/components/ui/rich-tooltip,imports-external,@/components/ui/rich-tooltip,high
apps/web/src/app/app/projects/page.tsx,@/components/ui/ai-badge,imports-external,@/components/ui/ai-badge,high
apps/web/src/app/app/projects/page.tsx,@/components/ui/workspace-shell,imports-external,@/components/ui/workspace-shell,high
apps/web/src/app/app/projects/page.tsx,@/components/guide/keyflow-unified-shell,imports-external,@/components/guide/keyflow-unified-shell,high
apps/web/src/app/app/projects/page.tsx,@/components/contacts,imports-external,@/components/contacts,high
apps/web/src/app/app/projects/page.tsx,@/lib/client,imports-external,@/lib/client,high
apps/web/src/app/app/projects/page.tsx,apps/web/src/app/app/projects/components/project-board.tsx,imports,./components/project-board,high
apps/web/src/app/app/projects/page.tsx,apps/web/src/app/app/projects/components/project-list-view.tsx,imports,./components/project-list-view,high
apps/web/src/app/app/projects/page.tsx,apps/web/src/app/app/projects/components/template-manager.tsx,imports,./components/template-manager,high
apps/web/src/app/app/projects/page.tsx,apps/web/src/app/app/projects/components/playbook-panel.tsx,imports,./components/playbook-panel,high
apps/web/src/app/app/projects/page.tsx,apps/web/src/app/app/projects/components/project-execution-strip.tsx,imports,./components/project-execution-strip,high
apps/web/src/app/app/projects/page.tsx,apps/web/src/app/app/projects/components/project-detail.tsx,imports,./components/project-detail,high
apps/web/src/app/app/projects/page.tsx,apps/web/src/app/app/projects/hooks/use-projects-ai-hub.ts,imports,./hooks/use-projects-ai-hub,high
apps/web/src/app/app/projects/page.tsx,apps/web/src/app/app/projects/components/plan-generator.tsx,imports,./components/plan-generator,high
apps/web/src/app/app/projects/page.tsx,apps/web/src/app/app/projects/components/project-intelligence-panel.tsx,imports,./components/project-intelligence-panel,high
apps/web/src/app/app/projects/page.tsx,@/components/ui/resume-task-system,imports-external,@/components/ui/resume-task-system,high
apps/web/src/app/app/projects/page.tsx,@/lib/use-return-navigation,imports-external,@/lib/use-return-navigation,high
apps/web/src/app/app/projects/page.tsx,@/components/ai/graph-insights-panel,imports-external,@/components/ai/graph-insights-panel,high
apps/web/src/app/app/projects/page.tsx,@/components/ai/automation-coverage-indicator,imports-external,@/components/ai/automation-coverage-indicator,high
apps/web/src/app/app/projects/page.tsx,@/hooks/use-graph-intelligence,imports-external,@/hooks/use-graph-intelligence,high
apps/web/src/app/app/projects/page.tsx,@/components/ui/skeleton,imports-external,@/components/ui/skeleton,high
apps/web/src/app/app/projects/plans/[planId]/page.tsx,next/navigation,imports-external,next/navigation,high
apps/web/src/app/app/projects/plans/[planId]/page.tsx,react,imports-external,react,high
apps/web/src/app/app/projects/plans/[planId]/page.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/projects/plans/[planId]/page.tsx,@keyflow/ui,imports-external,@keyflow/ui,high
apps/web/src/app/app/projects/plans/[planId]/page.tsx,@/components/ui/workspace-shell,imports-external,@/components/ui/workspace-shell,high
apps/web/src/app/app/projects/plans/[planId]/page.tsx,@/components/ui/tab-nav,imports-external,@/components/ui/tab-nav,high
apps/web/src/app/app/projects/plans/[planId]/page.tsx,@/lib/workspace,imports-external,@/lib/workspace,high
apps/web/src/app/app/projects/plans/[planId]/page.tsx,apps/web/src/app/app/projects/hooks/use-project-plans.ts,imports,../../hooks/use-project-plans,high
apps/web/src/app/app/projects/plans/[planId]/page.tsx,apps/web/src/app/app/projects/components/plan-timeline.tsx,imports,../../components/plan-timeline,high
apps/web/src/app/app/reports/components/BooksReportView.tsx,react,imports-external,react,high
apps/web/src/app/app/reports/components/BooksReportView.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/reports/components/BooksReportView.tsx,@/lib/client,imports-external,@/lib/client,high
apps/web/src/app/app/reports/components/BooksReportView.tsx,apps/web/src/app/app/reports/components/report-types.ts,imports,./report-types,high
apps/web/src/app/app/reports/components/bookings-view.tsx,react,imports-external,react,high
apps/web/src/app/app/reports/components/bookings-view.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/reports/components/bookings-view.tsx,next/link,imports-external,next/link,high
apps/web/src/app/app/reports/components/bookings-view.tsx,@keyflow/ui,imports-external,@keyflow/ui,high
apps/web/src/app/app/reports/components/bookings-view.tsx,recharts,imports-external,recharts,high
apps/web/src/app/app/reports/components/bookings-view.tsx,apps/web/src/app/app/reports/components/shared-components.tsx,imports,./shared-components,high
apps/web/src/app/app/reports/components/bookings-view.tsx,apps/web/src/app/app/reports/components/report-types.ts,imports,./report-types,high
apps/web/src/app/app/reports/components/bookings-view.tsx,@/lib/client,imports-external,@/lib/client,high
apps/web/src/app/app/reports/components/cash-flow-forecast-view.tsx,react,imports-external,react,high
apps/web/src/app/app/reports/components/cash-flow-forecast-view.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/reports/components/cash-flow-forecast-view.tsx,@keyflow/ui,imports-external,@keyflow/ui,high
apps/web/src/app/app/reports/components/cash-flow-forecast-view.tsx,recharts,imports-external,recharts,high
apps/web/src/app/app/reports/components/cash-flow-forecast-view.tsx,@/lib/client,imports-external,@/lib/client,high
apps/web/src/app/app/reports/components/cash-flow-forecast-view.tsx,apps/web/src/app/app/reports/components/report-types.ts,imports,./report-types,high
apps/web/src/app/app/reports/components/clients-view.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/reports/components/clients-view.tsx,next/link,imports-external,next/link,high
apps/web/src/app/app/reports/components/clients-view.tsx,@/lib/client,imports-external,@/lib/client,high
apps/web/src/app/app/reports/components/clients-view.tsx,@/components/ui/empty-state,imports-external,@/components/ui/empty-state,high
apps/web/src/app/app/reports/components/clients-view.tsx,apps/web/src/app/app/reports/components/report-types.ts,imports,./report-types,high
apps/web/src/app/app/reports/components/clients-view.tsx,apps/web/src/app/app/reports/components/shared-components.tsx,imports,./shared-components,high
apps/web/src/app/app/reports/components/executive-view.tsx,@keyflow/ui,imports-external,@keyflow/ui,high
apps/web/src/app/app/reports/components/executive-view.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/reports/components/executive-view.tsx,next/link,imports-external,next/link,high
apps/web/src/app/app/reports/components/executive-view.tsx,react,imports-external,react,high
apps/web/src/app/app/reports/components/executive-view.tsx,@/lib/client,imports-external,@/lib/client,high
apps/web/src/app/app/reports/components/executive-view.tsx,@/components/ui/empty-state,imports-external,@/components/ui/empty-state,high
apps/web/src/app/app/reports/components/executive-view.tsx,apps/web/src/app/app/reports/components/report-types.ts,imports,./report-types,high
apps/web/src/app/app/reports/components/executive-view.tsx,apps/web/src/app/app/reports/components/shared-components.tsx,imports,./shared-components,high
apps/web/src/app/app/reports/components/expenses-view.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/reports/components/expenses-view.tsx,next/link,imports-external,next/link,high
apps/web/src/app/app/reports/components/expenses-view.tsx,@/lib/client,imports-external,@/lib/client,high
apps/web/src/app/app/reports/components/expenses-view.tsx,@/components/ui/empty-state,imports-external,@/components/ui/empty-state,high
apps/web/src/app/app/reports/components/expenses-view.tsx,apps/web/src/app/app/reports/components/report-types.ts,imports,./report-types,high
apps/web/src/app/app/reports/components/expenses-view.tsx,apps/web/src/app/app/reports/components/shared-components.tsx,imports,./shared-components,high
apps/web/src/app/app/reports/components/export-pdf.ts,@/lib/client,imports-external,@/lib/client,high
apps/web/src/app/app/reports/components/export-pdf.ts,apps/web/src/app/app/reports/components/report-types.ts,imports,./report-types,high
apps/web/src/app/app/reports/components/marketing-view.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/reports/components/marketing-view.tsx,next/link,imports-external,next/link,high
apps/web/src/app/app/reports/components/marketing-view.tsx,apps/web/src/app/app/reports/components/shared-components.tsx,imports,./shared-components,high
apps/web/src/app/app/reports/components/marketing-view.tsx,@/lib/client,imports-external,@/lib/client,high
apps/web/src/app/app/reports/components/pnl-view.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/reports/components/pnl-view.tsx,next/link,imports-external,next/link,high
apps/web/src/app/app/reports/components/pnl-view.tsx,@/lib/client,imports-external,@/lib/client,high
apps/web/src/app/app/reports/components/pnl-view.tsx,@/components/ui/empty-state,imports-external,@/components/ui/empty-state,high
apps/web/src/app/app/reports/components/pnl-view.tsx,apps/web/src/app/app/reports/components/report-types.ts,imports,./report-types,high
apps/web/src/app/app/reports/components/pnl-view.tsx,apps/web/src/app/app/reports/components/shared-components.tsx,imports,./shared-components,high
apps/web/src/app/app/reports/components/report-types.ts,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/reports/components/revenue-projection-chart.tsx,react,imports-external,react,high
apps/web/src/app/app/reports/components/revenue-projection-chart.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/reports/components/revenue-projection-chart.tsx,@/components/ui/info-badge,imports-external,@/components/ui/info-badge,high
apps/web/src/app/app/reports/components/revenue-projection-chart.tsx,@keyflow/ui,imports-external,@keyflow/ui,high
apps/web/src/app/app/reports/components/revenue-projection-chart.tsx,recharts,imports-external,recharts,high
apps/web/src/app/app/reports/components/revenue-projection-chart.tsx,@/lib/client,imports-external,@/lib/client,high
apps/web/src/app/app/reports/components/revenue-projection-chart.tsx,apps/web/src/app/app/reports/components/report-types.ts,imports,./report-types,high
apps/web/src/app/app/reports/components/revenue-projection-chart.tsx,@/lib/workspace,imports-external,@/lib/workspace,high
apps/web/src/app/app/reports/components/revenue-reports-view.tsx,react,imports-external,react,high
apps/web/src/app/app/reports/components/revenue-reports-view.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/reports/components/revenue-reports-view.tsx,framer-motion,imports-external,framer-motion,high
apps/web/src/app/app/reports/components/revenue-reports-view.tsx,@/lib/client,imports-external,@/lib/client,high
apps/web/src/app/app/reports/components/revenue-reports-view.tsx,@/components/ui/empty-state,imports-external,@/components/ui/empty-state,high
apps/web/src/app/app/reports/components/revenue-reports-view.tsx,apps/web/src/app/app/reports/components/report-types.ts,imports,./report-types,high
apps/web/src/app/app/reports/components/revenue-reports-view.tsx,apps/web/src/app/app/reports/components/shared-components.tsx,imports,./shared-components,high
apps/web/src/app/app/reports/components/revenue-view.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/reports/components/revenue-view.tsx,next/link,imports-external,next/link,high
apps/web/src/app/app/reports/components/revenue-view.tsx,@/lib/client,imports-external,@/lib/client,high
apps/web/src/app/app/reports/components/revenue-view.tsx,@/components/ui/empty-state,imports-external,@/components/ui/empty-state,high
apps/web/src/app/app/reports/components/revenue-view.tsx,apps/web/src/app/app/reports/components/report-types.ts,imports,./report-types,high
apps/web/src/app/app/reports/components/revenue-view.tsx,apps/web/src/app/app/reports/components/shared-components.tsx,imports,./shared-components,high
apps/web/src/app/app/reports/components/revenue-view.tsx,apps/web/src/app/app/reports/components/revenue-projection-chart.tsx,imports,./revenue-projection-chart,high
apps/web/src/app/app/reports/components/shared-components.tsx,react,imports-external,react,high
apps/web/src/app/app/reports/components/shared-components.tsx,@keyflow/ui,imports-external,@keyflow/ui,high
apps/web/src/app/app/reports/components/shared-components.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/reports/components/shared-components.tsx,framer-motion,imports-external,framer-motion,high
apps/web/src/app/app/reports/components/shared-components.tsx,@/components/ui/metric-explainer,imports-external,@/components/ui/metric-explainer,high
apps/web/src/app/app/reports/error.tsx,@/components/ui/module-error-boundary,imports-external,@/components/ui/module-error-boundary,high
apps/web/src/app/app/reports/loading.tsx,@/components/ui/page-skeleton,imports-external,@/components/ui/page-skeleton,high
apps/web/src/app/app/reports/page.tsx,react,imports-external,react,high
apps/web/src/app/app/reports/page.tsx,next/navigation,imports-external,next/navigation,high
apps/web/src/app/app/reports/page.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/reports/page.tsx,framer-motion,imports-external,framer-motion,high
apps/web/src/app/app/reports/page.tsx,@/components/ui/workspace-shell,imports-external,@/components/ui/workspace-shell,high
apps/web/src/app/app/reports/page.tsx,@/components/ui/empty-state,imports-external,@/components/ui/empty-state,high
apps/web/src/app/app/reports/page.tsx,@/components/ui/skeleton,imports-external,@/components/ui/skeleton,high
apps/web/src/app/app/reports/page.tsx,@/components/keyflow/notes-trigger,imports-external,@/components/keyflow/notes-trigger,high
apps/web/src/app/app/reports/page.tsx,@/components/contacts,imports-external,@/components/contacts,high
apps/web/src/app/app/reports/page.tsx,@/lib/client,imports-external,@/lib/client,high
apps/web/src/app/app/reports/page.tsx,@/lib/workspace,imports-external,@/lib/workspace,high
apps/web/src/app/app/reports/page.tsx,apps/web/src/app/app/reports/components/report-types.ts,imports,./components/report-types,high
apps/web/src/app/app/reports/page.tsx,apps/web/src/app/app/reports/components/executive-view.tsx,imports,./components/executive-view,high
apps/web/src/app/app/reports/page.tsx,apps/web/src/app/app/reports/components/revenue-view.tsx,imports,./components/revenue-view,high
apps/web/src/app/app/reports/page.tsx,apps/web/src/app/app/reports/components/expenses-view.tsx,imports,./components/expenses-view,high
apps/web/src/app/app/reports/page.tsx,apps/web/src/app/app/reports/components/clients-view.tsx,imports,./components/clients-view,high
apps/web/src/app/app/reports/page.tsx,apps/web/src/app/app/reports/components/bookings-view.tsx,imports,./components/bookings-view,high
apps/web/src/app/app/reports/page.tsx,apps/web/src/app/app/reports/components/marketing-view.tsx,imports,./components/marketing-view,high
apps/web/src/app/app/reports/page.tsx,apps/web/src/app/app/reports/components/cash-flow-forecast-view.tsx,imports,./components/cash-flow-forecast-view,high
apps/web/src/app/app/reports/page.tsx,apps/web/src/app/app/reports/components/BooksReportView.tsx,imports,./components/BooksReportView,high
apps/web/src/app/app/reports/page.tsx,apps/web/src/app/app/reports/components/export-pdf.ts,imports,./components/export-pdf,high
apps/web/src/app/app/reports/page.tsx,@/lib/client,imports-external,@/lib/client,high
apps/web/src/app/app/reports/page.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/reports/page.tsx,sonner,imports-external,sonner,high
apps/web/src/app/app/reports/page.tsx,apps/web/src/app/app/reports/components/revenue-reports-view.tsx,imports,./components/revenue-reports-view,high
apps/web/src/app/app/reports/page.tsx,@/lib/client,imports-external,@/lib/client,high
apps/web/src/app/app/retainers/page.tsx,react,imports-external,react,high
apps/web/src/app/app/retainers/page.tsx,framer-motion,imports-external,framer-motion,high
apps/web/src/app/app/retainers/page.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/retainers/page.tsx,@/lib/retainers,imports-external,@/lib/retainers,high
apps/web/src/app/app/retainers/page.tsx,apps/web/src/app/app/control-tower/components/use-control-tower-data.ts,imports,../control-tower/components/use-control-tower-data,high
apps/web/src/app/app/revenue/error.tsx,@/components/ui/route-error-fallback,imports-external,@/components/ui/route-error-fallback,high
apps/web/src/app/app/revenue/loading.tsx,@/components/ui/page-skeleton,imports-external,@/components/ui/page-skeleton,high
apps/web/src/app/app/sales-team/page.tsx,react,imports-external,react,high
apps/web/src/app/app/sales-team/page.tsx,@/lib/api,imports-external,@/lib/api,high
apps/web/src/app/app/sales-team/page.tsx,@/lib/workspace,imports-external,@/lib/workspace,high
apps/web/src/app/app/sales-team/page.tsx,sonner,imports-external,sonner,high
apps/web/src/app/app/sales-team/page.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/sales-team/page.tsx,apps/server/src/modules/conversion/conversion.controller.ts,http-call,/conversion/businesses/:param/sales-reps,high
apps/web/src/app/app/sales-team/page.tsx,apps/server/src/modules/conversion/conversion.controller.ts,http-call,/conversion/businesses/:param/sales-reps/:param/pipeline,high
apps/web/src/app/app/seo/error.tsx,@/components/ui/module-error-boundary,imports-external,@/components/ui/module-error-boundary,high
apps/web/src/app/app/seo/loading.tsx,@/components/ui/page-skeleton,imports-external,@/components/ui/page-skeleton,high
apps/web/src/app/app/seo/page.tsx,@/components/addon-pack-gate,imports-external,@/components/addon-pack-gate,high
apps/web/src/app/app/seo/page.tsx,react,imports-external,react,high
apps/web/src/app/app/seo/page.tsx,next/navigation,imports-external,next/navigation,high
apps/web/src/app/app/seo/page.tsx,lucide-react,imports-external,lucide-react,high
apps/web/src/app/app/seo/page.tsx,sonner,imports-external,sonner,high
apps/web/src/app/app/seo/page.tsx,@/components/ui/workspace-shell,imports-external,@/components/ui/workspace-shell,high
apps/web/src/app/app/seo/page.tsx,@/lib/api,imports-external,@/lib/api,high
apps/web/src/app/app/seo/page.tsx,@/lib/workspace,imports-external,@/lib/workspace,high
